,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
5365,2020-02-22, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N808WA),Landed 23:44 EST,03h40m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5366,2020-02-22, WAL610,"Raleigh/Durham, NC(RDU/KRDU)",,"Tallahassee, FL(TLH/KTLH)",,MD83 (N807TR),Landed,,,World Atlantic,"Tallahassee, FL",TLH,KTLH,"Raleigh/Durham, NC",RDU,KRDU
5367,2020-02-22, WAL115,"Miami, FL(MIA/KMIA)",19:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 20:51 EST,01h01m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5368,2020-02-22, WAL201,"Tampa, FL(TPA/KTPA)",,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 18:40 EST,01h24m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5369,2020-02-22, WAL203,,,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 17:40 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5370,2020-02-22, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,02h12m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5371,2020-02-22, WAL200,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 (N808WA),Landed 15:38 EST,01h28m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5372,2020-02-22, WAL793,"New York, NY(JFK/KJFK)",09:10 EST,Georgetown(GCM/MWCR),,MD83 ,Landed,03h07m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5373,2020-02-22, WAL792,"New York, NY(JFK/KJFK)",,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 12:34 EST,03h07m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5374,2020-02-22, WAL203,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h41m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5375,2020-02-21, WAL212,Santo Domingo(SDQ/MDSD),,"Miami, FL(MIA/KMIA)",,MD83 (N801WA),Landed 21:58 EST,01h57m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5376,2020-02-21, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N808WA),Landed 22:19 EST,03h15m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5377,2020-02-21, WAL621,"Tampa, FL(TPA/KTPA)",,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 17:06 EST,01h32m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5378,2020-02-21, WAL203,"Tampa, FL(TPA/KTPA)",15:05 EST,Georgetown(GCM/MWCR),,MD83 ,Landed,01h35m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5379,2020-02-21, WAL609,"Tallahassee, FL(TLH/KTLH)",15:00 EST,"Raleigh/Durham, NC(RDU/KRDU)",,MD83 (N807TR),Landed,01h09m,,World Atlantic,"Raleigh/Durham, NC",RDU,KRDU,"Tallahassee, FL",TLH,KTLH
5380,2020-02-21, WAL302,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed,02h06m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5381,2020-02-21, WAL211,"Miami, FL(MIA/KMIA)",14:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h47m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5382,2020-02-21, WAL104,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N801WA),Landed 17:01 AST,01h44m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5383,2020-02-21, WAL608,Guatemala City(GUA/MGGT),12:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 16:02 CST,02h37m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5384,2020-02-21, WAL202,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 ,Landed,01h39m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5385,2020-02-21, WAL621,,,"Tampa, FL(TPA/KTPA)",,MD83 (N808WA),Landed 14:08 EST,,,World Atlantic,"Tampa, FL",TPA,KTPA,,,
5386,2020-02-21, WAL9609,"Miami, FL(MIA/KMIA)",12:00 EST,"Tallahassee, FL(TLH/KTLH)",,MD83 (N807TR),Landed,01h06m,,World Atlantic,"Tallahassee, FL",TLH,KTLH,"Miami, FL",MIA,KMIA
5387,2020-02-21, WAL2212,Santa Clara(SNU/MUSC),,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 11:15 EST,00h51m,,World Atlantic,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
5388,2020-02-21, WAL608,"Brownsville, TX(BRO/KBRO)",08:35 CST,Guatemala City(GUA/MGGT),,MD83 (N806WA),Landed,02h01m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5389,2020-02-21, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h48m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5390,2020-02-21, WAL2211,"Miami, FL(MIA/KMIA)",07:30 EST,Santa Clara(SNU/MUSC),,MD83 (N807TR),Landed,00h37m,,World Atlantic,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
5391,2020-02-21, WAL608,"San Antonio, TX(SAT/KSAT)",06:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N806WA),Landed,00h47m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5392,2020-02-21, WAL621,,,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 11:06 EST,,,World Atlantic,Georgetown,GCM,MWCR,,,
5393,2020-02-20, WAL513,Santa Clara(SNU/MUSC),21:30 CST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 22:35 EST,00h48m,,World Atlantic,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
5394,2020-02-20, WAL202,"Miami, FL(MIA/KMIA)",,,,MD83 (N805WA),Landed,,,World Atlantic,,,,"Miami, FL",MIA,KMIA
5395,2020-02-20, WAL512,"Miami, FL(MIA/KMIA)",18:00 EST,Santa Clara(SNU/MUSC),,MD83 ,Landed,00h40m,,World Atlantic,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
5396,2020-02-20, WAL708,"Alexandria, LA(AEX/KAEX)",15:40 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 19:38 EST,01h41m,,World Atlantic,"Miami, FL",MIA,KMIA,"Alexandria, LA",AEX,KAEX
5397,2020-02-20, WAL105,"Miami, FL(MIA/KMIA)",16:30 EST,Georgetown(GCM/MWCR),,MD83 (N808WA),Landed 19:34 EST,01h04m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5398,2020-02-20, WAL708,"Brownsville, TX(BRO/KBRO)",13:05 CST,"Alexandria, LA(AEX/KAEX)",,MD83 (N807TR),Landed,01h10m,,World Atlantic,"Alexandria, LA",AEX,KAEX,"Brownsville, TX",BRO,KBRO
5399,2020-02-20, WAL104,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 (N801WA),Landed 15:04 EST,01h04m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5400,2020-02-20, WAL202,Punta Cana(PUJ/MDPC),14:30 AST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 16:04 EST,02h03m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5401,2020-02-20, WAL608,Guatemala City(GUA/MGGT),12:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 15:24 CST,02h36m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5402,2020-02-20, WAL408,San Salvador(SAL/MSLP),12:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 14:32 CST,02h47m,,World Atlantic,"San Antonio, TX",SAT,KSAT,San Salvador,SAL,MSLP
5403,2020-02-20, WAL708,"Columbus, GA(CSG/KCSG)",10:40 EST,"Brownsville, TX(BRO/KBRO)",,MD83 (N807TR),Landed,02h13m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Columbus, GA",CSG,KCSG
5404,2020-02-20, WAL608,"Brownsville, TX(BRO/KBRO)",08:35 CST,Guatemala City(GUA/MGGT),,MD83 (N806WA),Landed,02h01m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5405,2020-02-20, WAL408,"Laredo, TX(LRD/KLRD)",08:10 CST,San Salvador(SAL/MSLP),,MD83 (N804WA),Landed,02h33m,,World Atlantic,San Salvador,SAL,MSLP,"Laredo, TX",LRD,KLRD
5406,2020-02-20, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h46m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5407,2020-02-20, WAL793,"New York, NY(JFK/KJFK)",08:45 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 12:42 EST,03h32m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5408,2020-02-20, WAL708,"Miami, FL(MIA/KMIA)",08:00 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,01h22m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5409,2020-02-20, WAL608,"San Antonio, TX(SAT/KSAT)",06:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N806WA),Landed,00h40m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5410,2020-02-20, WAL408,"San Antonio, TX(SAT/KSAT)",06:15 CST,"Laredo, TX(LRD/KLRD)",,MD83 (N804WA),Landed,00h30m,,World Atlantic,"Laredo, TX",LRD,KLRD,"San Antonio, TX",SAT,KSAT
5411,2020-02-19, WAL212,Punta Cana(PUJ/MDPC),18:00 AST,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 18:22 EST,02h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5412,2020-02-19, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 18:47 EST,02h10m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5413,2020-02-19, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 ,Landed,03h08m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5414,2020-02-19, WAL601,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 19:25 EST,03h08m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5415,2020-02-19, WAL408,Guatemala City(GUA/MGGT),13:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 17:35 CST,02h29m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5416,2020-02-19, WAL601,,,,,MD83 (N801WA),Landed,,,World Atlantic,,,,,,
5417,2020-02-19, WAL211,"Miami, FL(MIA/KMIA)",09:30 EST,Punta Cana(PUJ/MDPC),,MD83 (N808WA),Landed,01h42m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5418,2020-02-19, WAL601,,,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 10:00 EST,,,World Atlantic,Georgetown,GCM,MWCR,,,
5419,2020-02-19, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h49m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5420,2020-02-19, WAL408,"Phoenix, AZ(AZA/KIWA)",06:50 MST,Guatemala City(GUA/MGGT),,MD83 (N804WA),Landed,03h49m,,World Atlantic,Guatemala City,GUA,MGGT,"Phoenix, AZ",AZA,KIWA
5421,2020-02-19, WAL600,Georgetown(GCM/MWCR),,,,MD83 (N801WA),Landed,,,World Atlantic,,,,Georgetown,GCM,MWCR
5422,2020-02-19, WAL408,"San Antonio, TX(SAT/KSAT)",04:25 CST,"Phoenix, AZ(AZA/KIWA)",,MD83 (N804WA),Landed,02h10m,,World Atlantic,"Phoenix, AZ",AZA,KIWA,"San Antonio, TX",SAT,KSAT
5423,2020-02-18, WAL708,Guatemala City(GUA/MGGT),13:20 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 16:24 EST,02h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Guatemala City,GUA,MGGT
5424,2020-02-18, WAL408,Guatemala City(GUA/MGGT),,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 14:49 CST,02h41m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5425,2020-02-18, WAL708,"Alexandria, LA(AEX/KAEX)",09:25 CST,Guatemala City(GUA/MGGT),,MD83 (N807TR),Landed,02h27m,,World Atlantic,Guatemala City,GUA,MGGT,"Alexandria, LA",AEX,KAEX
5426,2020-02-18, WAL408,"Brownsville, TX(BRO/KBRO)",07:35 CST,Guatemala City(GUA/MGGT),,MD83 (N804WA),Landed,02h10m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5427,2020-02-18, WAL708,"Columbus, GA(CSG/KCSG)",08:00 EST,"Alexandria, LA(AEX/KAEX)",,MD83 (N807TR),Landed,01h24m,,World Atlantic,"Alexandria, LA",AEX,KAEX,"Columbus, GA",CSG,KCSG
5428,2020-02-18, WAL408,"San Antonio, TX(SAT/KSAT)",05:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N804WA),Landed,00h45m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5429,2020-02-18, WAL708,"Miami, FL(MIA/KMIA)",05:20 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,01h21m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5430,2020-02-17, WAL212,Santo Domingo(SDQ/MDSD),,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 21:06 EST,02h00m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5431,2020-02-17, WAL408,,,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 17:49 CST,,,World Atlantic,"San Antonio, TX",SAT,KSAT,,,
5432,2020-02-17, WAL9804,"Brownsville, TX(BRO/KBRO)",16:15 CST,"San Antonio, TX(SAT/KSAT)",,MD83 ,Landed,00h50m,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5433,2020-02-17, WAL608,"Brownsville, TX(BRO/KBRO)",,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 16:29 CST,,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5434,2020-02-17, WAL708,La Mesa(SAP/MHLM),15:00 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed,01h52m,,World Atlantic,"Miami, FL",MIA,KMIA,La Mesa,SAP,MHLM
5435,2020-02-17, WAL608,"Dallas, TX(DAL/KDAL)",14:10 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N806WA),Landed,01h08m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Dallas, TX",DAL,KDAL
5436,2020-02-17, WAL212,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N808WA),Landed 17:09 AST,01h40m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5437,2020-02-17, WAL211,"Miami, FL(MIA/KMIA)",14:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h41m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5438,2020-02-17, WAL200,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 15:37 EST,02h12m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5439,2020-02-17, WAL708,"Houston, TX(IAH/KIAH)",11:10 CST,La Mesa(SAP/MHLM),,MD83 (N807TR),Landed,02h16m,,World Atlantic,La Mesa,SAP,MHLM,"Houston, TX",IAH,KIAH
5440,2020-02-17, WAL608,"Columbus, GA(CSG/KCSG)",,"Dallas, TX(DAL/KDAL)",,MD83 (N806WA),Landed 12:48 CST,,,World Atlantic,"Dallas, TX",DAL,KDAL,"Columbus, GA",CSG,KCSG
5441,2020-02-17, WAL793,"New York, NY(JFK/KJFK)",11:00 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 15:07 EST,03h33m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5442,2020-02-17, WAL708,"Columbus, GA(CSG/KCSG)",09:05 EST,"Houston, TX(IAH/KIAH)",,MD83 (N807TR),Landed 10:06 CST,01h53m,,World Atlantic,"Houston, TX",IAH,KIAH,"Columbus, GA",CSG,KCSG
5443,2020-02-17, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h46m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5444,2020-02-17, WAL608,"San Antonio, TX(SAT/KSAT)",,"Columbus, GA(CSG/KCSG)",,MD83 (N806WA),Landed,,,World Atlantic,"Columbus, GA",CSG,KCSG,"San Antonio, TX",SAT,KSAT
5445,2020-02-17, WAL708,"Miami, FL(MIA/KMIA)",06:25 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,01h27m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5446,2020-02-16, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 23:01 EST,03h04m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5447,2020-02-16, WAL793,"New York, NY(JFK/KJFK)",14:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 18:38 EST,03h22m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5448,2020-02-16, WAL212,Punta Cana(PUJ/MDPC),15:00 AST,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 17:54 EST,02h05m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5449,2020-02-16, WAL202,Punta Cana(PUJ/MDPC),14:30 AST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 17:42 EST,02h10m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5450,2020-02-16, WAL211,"Miami, FL(MIA/KMIA)",09:30 EST,Punta Cana(PUJ/MDPC),,MD83 (N808WA),Landed,01h51m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5451,2020-02-16, WAL102,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 10:17 EST,01h04m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5452,2020-02-16, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h50m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5453,2020-02-15, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 00:27 EST,03h18m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5454,2020-02-15, WAL115,"Miami, FL(MIA/KMIA)",,Georgetown(GCM/MWCR),,MD83 (N807TR),Landed 21:11 EST,,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5455,2020-02-15, WAL201,"Tampa, FL(TPA/KTPA)",16:55 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 19:41 EST,01h30m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5456,2020-02-15, WAL201,"Tampa, FL(TPA/KTPA)",,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 18:01 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,"Tampa, FL",TPA,KTPA
5457,2020-02-15, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,02h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5458,2020-02-15, WAL200,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 ,Landed,01h34m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5459,2020-02-15, WAL793,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 (N801WA),Landed 16:25 EST,01h23m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5460,2020-02-15, WAL793,"New York, NY(JFK/KJFK)",09:10 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 13:08 EST,03h25m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5461,2020-02-15, WAL301,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 ,Landed,01h50m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5462,2020-02-15, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N808WA),Landed,01h46m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5463,2020-02-15, WAL408,"San Antonio, TX(SAT/KSAT)",,,,MD83 (N804WA),Landed,,,World Atlantic,,,,"San Antonio, TX",SAT,KSAT
5464,2020-02-15, WAL9804,"San Antonio, TX(SAT/KSAT)",05:30 CST,"Brownsville, TX(BRO/KBRO)",,MD83 ,Landed,00h44m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5465,2020-02-14, WAL212,Santo Domingo(SDQ/MDSD),22:30 AST,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 00:09 EST,01h52m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5466,2020-02-14, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 21:12 EST,03h03m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5467,2020-02-14, WAL211,"Miami, FL(MIA/KMIA)",17:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h43m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5468,2020-02-14, WAL212,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N808WA),Landed 19:48 AST,01h40m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5469,2020-02-14, WAL408,La Mesa(SAP/MHLM),15:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 17:30 CST,02h54m,,World Atlantic,"San Antonio, TX",SAT,KSAT,La Mesa,SAP,MHLM
5470,2020-02-14, WAL608,"Columbus, GA(CSG/KCSG)",15:20 EST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 16:16 CST,02h16m,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Columbus, GA",CSG,KCSG
5471,2020-02-14, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 16:19 EST,02h05m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5472,2020-02-14, WAL9792,"Miami, FL(OPF/KOPF)",13:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 15:29 EST,01h15m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",OPF,KOPF
5473,2020-02-14, WAL408,"Brownsville, TX(BRO/KBRO)",11:30 CST,La Mesa(SAP/MHLM),,MD83 ,Landed,02h07m,,World Atlantic,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
5474,2020-02-14, WAL608,"El Paso, TX(ELP/KELP)",09:30 MST,"Columbus, GA(CSG/KCSG)",,MD83 (N806WA),Landed,02h10m,,World Atlantic,"Columbus, GA",CSG,KCSG,"El Paso, TX",ELP,KELP
5475,2020-02-14, WAL408,"San Antonio, TX(SAT/KSAT)",09:20 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N804WA),Landed,00h47m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5476,2020-02-14, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h52m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5477,2020-02-14, WAL608,"San Antonio, TX(SAT/KSAT)",08:00 CST,"El Paso, TX(ELP/KELP)",,MD83 (N806WA),Landed 08:13 MST,01h16m,,World Atlantic,"El Paso, TX",ELP,KELP,"San Antonio, TX",SAT,KSAT
5478,2020-02-14, WAL408,,,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 08:02 CST,,,World Atlantic,"San Antonio, TX",SAT,KSAT,,,
5479,2020-02-14, WAL9804,"Brownsville, TX(BRO/KBRO)",07:30 CST,"San Antonio, TX(SAT/KSAT)",,MD83 ,Landed,00h40m,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5480,2020-02-14, WAL3147,,,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 23:42 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5481,2020-02-13, WAL3148,Havana(HAV/MUHA),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,00h39m,,World Atlantic,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
5482,2020-02-13, WAL3147,"Miami, FL(MIA/KMIA)",19:20 EST,Havana(HAV/MUHA),,MD83 (N805WA),Landed,00h49m,,World Atlantic,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
5483,2020-02-13, WAL708,"San Antonio, TX(SAT/KSAT)",,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed,,,World Atlantic,"Miami, FL",MIA,KMIA,"San Antonio, TX",SAT,KSAT
