,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
5536,2020-02-20, WAL708,"Columbus, GA(CSG/KCSG)",10:40 EST,"Brownsville, TX(BRO/KBRO)",,MD83 (N807TR),Landed,02h13m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Columbus, GA",CSG,KCSG
5537,2020-02-20, WAL608,"Brownsville, TX(BRO/KBRO)",08:35 CST,Guatemala City(GUA/MGGT),,MD83 (N806WA),Landed,02h01m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5538,2020-02-20, WAL408,"Laredo, TX(LRD/KLRD)",08:10 CST,San Salvador(SAL/MSLP),,MD83 (N804WA),Landed,02h33m,,World Atlantic,San Salvador,SAL,MSLP,"Laredo, TX",LRD,KLRD
5539,2020-02-20, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h46m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5540,2020-02-20, WAL793,"New York, NY(JFK/KJFK)",08:45 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 12:42 EST,03h32m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5541,2020-02-20, WAL708,"Miami, FL(MIA/KMIA)",08:00 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,01h22m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5542,2020-02-20, WAL608,"San Antonio, TX(SAT/KSAT)",06:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N806WA),Landed,00h40m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5543,2020-02-20, WAL408,"San Antonio, TX(SAT/KSAT)",06:15 CST,"Laredo, TX(LRD/KLRD)",,MD83 (N804WA),Landed,00h30m,,World Atlantic,"Laredo, TX",LRD,KLRD,"San Antonio, TX",SAT,KSAT
5544,2020-02-19, WAL212,Punta Cana(PUJ/MDPC),18:00 AST,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 18:22 EST,02h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5545,2020-02-19, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 18:47 EST,02h10m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5546,2020-02-19, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 ,Landed,03h08m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5547,2020-02-19, WAL601,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 19:25 EST,03h08m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5548,2020-02-19, WAL408,Guatemala City(GUA/MGGT),13:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 17:35 CST,02h29m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5549,2020-02-19, WAL601,,,,,MD83 (N801WA),Landed,,,World Atlantic,,,,,,
5550,2020-02-19, WAL211,"Miami, FL(MIA/KMIA)",09:30 EST,Punta Cana(PUJ/MDPC),,MD83 (N808WA),Landed,01h42m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5551,2020-02-19, WAL601,,,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 10:00 EST,,,World Atlantic,Georgetown,GCM,MWCR,,,
5552,2020-02-19, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h49m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5553,2020-02-19, WAL408,"Phoenix, AZ(AZA/KIWA)",06:50 MST,Guatemala City(GUA/MGGT),,MD83 (N804WA),Landed,03h49m,,World Atlantic,Guatemala City,GUA,MGGT,"Phoenix, AZ",AZA,KIWA
5554,2020-02-19, WAL600,Georgetown(GCM/MWCR),,,,MD83 (N801WA),Landed,,,World Atlantic,,,,Georgetown,GCM,MWCR
5555,2020-02-19, WAL408,"San Antonio, TX(SAT/KSAT)",04:25 CST,"Phoenix, AZ(AZA/KIWA)",,MD83 (N804WA),Landed,02h10m,,World Atlantic,"Phoenix, AZ",AZA,KIWA,"San Antonio, TX",SAT,KSAT
5556,2020-02-18, WAL708,Guatemala City(GUA/MGGT),13:20 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 16:24 EST,02h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Guatemala City,GUA,MGGT
5557,2020-02-18, WAL408,Guatemala City(GUA/MGGT),,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 14:49 CST,02h41m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5558,2020-02-18, WAL708,"Alexandria, LA(AEX/KAEX)",09:25 CST,Guatemala City(GUA/MGGT),,MD83 (N807TR),Landed,02h27m,,World Atlantic,Guatemala City,GUA,MGGT,"Alexandria, LA",AEX,KAEX
5559,2020-02-18, WAL408,"Brownsville, TX(BRO/KBRO)",07:35 CST,Guatemala City(GUA/MGGT),,MD83 (N804WA),Landed,02h10m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5560,2020-02-18, WAL708,"Columbus, GA(CSG/KCSG)",08:00 EST,"Alexandria, LA(AEX/KAEX)",,MD83 (N807TR),Landed,01h24m,,World Atlantic,"Alexandria, LA",AEX,KAEX,"Columbus, GA",CSG,KCSG
5561,2020-02-18, WAL408,"San Antonio, TX(SAT/KSAT)",05:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N804WA),Landed,00h45m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5562,2020-02-18, WAL708,"Miami, FL(MIA/KMIA)",05:20 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,01h21m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5563,2020-02-17, WAL212,Santo Domingo(SDQ/MDSD),,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 21:06 EST,02h00m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5564,2020-02-17, WAL408,,,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 17:49 CST,,,World Atlantic,"San Antonio, TX",SAT,KSAT,,,
5565,2020-02-17, WAL9804,"Brownsville, TX(BRO/KBRO)",16:15 CST,"San Antonio, TX(SAT/KSAT)",,MD83 ,Landed,00h50m,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5566,2020-02-17, WAL608,"Brownsville, TX(BRO/KBRO)",,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 16:29 CST,,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5567,2020-02-17, WAL708,La Mesa(SAP/MHLM),15:00 CST,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed,01h52m,,World Atlantic,"Miami, FL",MIA,KMIA,La Mesa,SAP,MHLM
5568,2020-02-17, WAL608,"Dallas, TX(DAL/KDAL)",14:10 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N806WA),Landed,01h08m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Dallas, TX",DAL,KDAL
5569,2020-02-17, WAL212,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N808WA),Landed 17:09 AST,01h40m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5570,2020-02-17, WAL211,"Miami, FL(MIA/KMIA)",14:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h41m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5571,2020-02-17, WAL200,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 15:37 EST,02h12m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5572,2020-02-17, WAL708,"Houston, TX(IAH/KIAH)",11:10 CST,La Mesa(SAP/MHLM),,MD83 (N807TR),Landed,02h16m,,World Atlantic,La Mesa,SAP,MHLM,"Houston, TX",IAH,KIAH
5573,2020-02-17, WAL608,"Columbus, GA(CSG/KCSG)",,"Dallas, TX(DAL/KDAL)",,MD83 (N806WA),Landed 12:48 CST,,,World Atlantic,"Dallas, TX",DAL,KDAL,"Columbus, GA",CSG,KCSG
5574,2020-02-17, WAL793,"New York, NY(JFK/KJFK)",11:00 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 15:07 EST,03h33m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5575,2020-02-17, WAL708,"Columbus, GA(CSG/KCSG)",09:05 EST,"Houston, TX(IAH/KIAH)",,MD83 (N807TR),Landed 10:06 CST,01h53m,,World Atlantic,"Houston, TX",IAH,KIAH,"Columbus, GA",CSG,KCSG
5576,2020-02-17, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h46m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5577,2020-02-17, WAL608,"San Antonio, TX(SAT/KSAT)",,"Columbus, GA(CSG/KCSG)",,MD83 (N806WA),Landed,,,World Atlantic,"Columbus, GA",CSG,KCSG,"San Antonio, TX",SAT,KSAT
5578,2020-02-17, WAL708,"Miami, FL(MIA/KMIA)",06:25 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N807TR),Landed,01h27m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5579,2020-02-16, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 23:01 EST,03h04m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5580,2020-02-16, WAL793,"New York, NY(JFK/KJFK)",14:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 18:38 EST,03h22m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5581,2020-02-16, WAL212,Punta Cana(PUJ/MDPC),15:00 AST,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 17:54 EST,02h05m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5582,2020-02-16, WAL202,Punta Cana(PUJ/MDPC),14:30 AST,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 17:42 EST,02h10m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5583,2020-02-16, WAL211,"Miami, FL(MIA/KMIA)",09:30 EST,Punta Cana(PUJ/MDPC),,MD83 (N808WA),Landed,01h51m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5584,2020-02-16, WAL102,Georgetown(GCM/MWCR),,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed 10:17 EST,01h04m,,World Atlantic,"Miami, FL",MIA,KMIA,Georgetown,GCM,MWCR
5585,2020-02-16, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h50m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5586,2020-02-15, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 00:27 EST,03h18m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5587,2020-02-15, WAL115,"Miami, FL(MIA/KMIA)",,Georgetown(GCM/MWCR),,MD83 (N807TR),Landed 21:11 EST,,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",MIA,KMIA
5588,2020-02-15, WAL201,"Tampa, FL(TPA/KTPA)",16:55 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 19:41 EST,01h30m,,World Atlantic,Georgetown,GCM,MWCR,"Tampa, FL",TPA,KTPA
5589,2020-02-15, WAL201,"Tampa, FL(TPA/KTPA)",,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 18:01 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,"Tampa, FL",TPA,KTPA
5590,2020-02-15, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,02h07m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5591,2020-02-15, WAL200,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 ,Landed,01h34m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5592,2020-02-15, WAL793,Georgetown(GCM/MWCR),,"Tampa, FL(TPA/KTPA)",,MD83 (N801WA),Landed 16:25 EST,01h23m,,World Atlantic,"Tampa, FL",TPA,KTPA,Georgetown,GCM,MWCR
5593,2020-02-15, WAL793,"New York, NY(JFK/KJFK)",09:10 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 13:08 EST,03h25m,,World Atlantic,Georgetown,GCM,MWCR,"New York, NY",JFK,KJFK
5594,2020-02-15, WAL301,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 ,Landed,01h50m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5595,2020-02-15, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N808WA),Landed,01h46m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5596,2020-02-15, WAL408,"San Antonio, TX(SAT/KSAT)",,,,MD83 (N804WA),Landed,,,World Atlantic,,,,"San Antonio, TX",SAT,KSAT
5597,2020-02-15, WAL9804,"San Antonio, TX(SAT/KSAT)",05:30 CST,"Brownsville, TX(BRO/KBRO)",,MD83 ,Landed,00h44m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5598,2020-02-14, WAL212,Santo Domingo(SDQ/MDSD),22:30 AST,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 00:09 EST,01h52m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5599,2020-02-14, WAL792,Georgetown(GCM/MWCR),,"New York, NY(JFK/KJFK)",,MD83 (N801WA),Landed 21:12 EST,03h03m,,World Atlantic,"New York, NY",JFK,KJFK,Georgetown,GCM,MWCR
5600,2020-02-14, WAL211,"Miami, FL(MIA/KMIA)",17:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h43m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5601,2020-02-14, WAL212,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N808WA),Landed 19:48 AST,01h40m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5602,2020-02-14, WAL408,La Mesa(SAP/MHLM),15:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 17:30 CST,02h54m,,World Atlantic,"San Antonio, TX",SAT,KSAT,La Mesa,SAP,MHLM
5603,2020-02-14, WAL608,"Columbus, GA(CSG/KCSG)",15:20 EST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 16:16 CST,02h16m,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Columbus, GA",CSG,KCSG
5604,2020-02-14, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 16:19 EST,02h05m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5605,2020-02-14, WAL9792,"Miami, FL(OPF/KOPF)",13:30 EST,Georgetown(GCM/MWCR),,MD83 (N801WA),Landed 15:29 EST,01h15m,,World Atlantic,Georgetown,GCM,MWCR,"Miami, FL",OPF,KOPF
5606,2020-02-14, WAL408,"Brownsville, TX(BRO/KBRO)",11:30 CST,La Mesa(SAP/MHLM),,MD83 ,Landed,02h07m,,World Atlantic,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
5607,2020-02-14, WAL608,"El Paso, TX(ELP/KELP)",09:30 MST,"Columbus, GA(CSG/KCSG)",,MD83 (N806WA),Landed,02h10m,,World Atlantic,"Columbus, GA",CSG,KCSG,"El Paso, TX",ELP,KELP
5608,2020-02-14, WAL408,"San Antonio, TX(SAT/KSAT)",09:20 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N804WA),Landed,00h47m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5609,2020-02-14, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h52m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5610,2020-02-14, WAL608,"San Antonio, TX(SAT/KSAT)",08:00 CST,"El Paso, TX(ELP/KELP)",,MD83 (N806WA),Landed 08:13 MST,01h16m,,World Atlantic,"El Paso, TX",ELP,KELP,"San Antonio, TX",SAT,KSAT
5611,2020-02-14, WAL408,,,"San Antonio, TX(SAT/KSAT)",,MD83 (N804WA),Landed 08:02 CST,,,World Atlantic,"San Antonio, TX",SAT,KSAT,,,
5612,2020-02-14, WAL9804,"Brownsville, TX(BRO/KBRO)",07:30 CST,"San Antonio, TX(SAT/KSAT)",,MD83 ,Landed,00h40m,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5613,2020-02-14, WAL3147,,,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 23:42 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5614,2020-02-13, WAL3148,Havana(HAV/MUHA),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,00h39m,,World Atlantic,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
5615,2020-02-13, WAL3147,"Miami, FL(MIA/KMIA)",19:20 EST,Havana(HAV/MUHA),,MD83 (N805WA),Landed,00h49m,,World Atlantic,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
5616,2020-02-13, WAL708,"San Antonio, TX(SAT/KSAT)",,"Miami, FL(MIA/KMIA)",,MD83 (N807TR),Landed,,,World Atlantic,"Miami, FL",MIA,KMIA,"San Antonio, TX",SAT,KSAT
5617,2020-02-13, WAL9807,"San Antonio, TX(SAT/KSAT)",16:00 CST,"Brownsville, TX(BRO/KBRO)",,MD83 ,Landed,00h44m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5618,2020-02-13, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 16:28 EST,01h58m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5619,2020-02-13, WAL201,,,,,MD83 (N805WA),Landed,,,World Atlantic,,,,,,
5620,2020-02-13, WAL708,Guatemala City(GUA/MGGT),,"San Antonio, TX(SAT/KSAT)",,MD83 (N807TR),Landed 15:47 CST,02h24m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5621,2020-02-13, WAL608,San Salvador(SAL/MSLP),13:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 15:25 CST,02h39m,,World Atlantic,"San Antonio, TX",SAT,KSAT,San Salvador,SAL,MSLP
5622,2020-02-13, WAL408,"Alexandria, LA(AEX/KAEX)",11:05 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N804WA),Landed,01h22m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
5623,2020-02-13, WAL608,"Laredo, TX(LRD/KLRD)",09:10 CST,San Salvador(SAL/MSLP),,MD83 (N806WA),Landed,02h41m,,World Atlantic,San Salvador,SAL,MSLP,"Laredo, TX",LRD,KLRD
5624,2020-02-13, WAL408,"Columbus, GA(CSG/KCSG)",09:40 EST,"Alexandria, LA(AEX/KAEX)",,MD83 (N804WA),Landed,01h31m,,World Atlantic,"Alexandria, LA",AEX,KAEX,"Columbus, GA",CSG,KCSG
5625,2020-02-13, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h52m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5626,2020-02-13, WAL708,"Brownsville, TX(BRO/KBRO)",07:35 CST,Guatemala City(GUA/MGGT),,MD83 (N807TR),Landed,02h07m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5627,2020-02-13, WAL608,"San Antonio, TX(SAT/KSAT)",07:15 CST,"Laredo, TX(LRD/KLRD)",,MD83 (N806WA),Landed,00h34m,,World Atlantic,"Laredo, TX",LRD,KLRD,"San Antonio, TX",SAT,KSAT
5628,2020-02-13, WAL408,"Miami, FL(MIA/KMIA)",07:00 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N804WA),Landed,01h19m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5629,2020-02-13, WAL708,"San Antonio, TX(SAT/KSAT)",05:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 (N807TR),Landed,00h42m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5630,2020-02-12, WAL202,,,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 17:32 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,,,
5631,2020-02-12, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 15:45 EST,,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5632,2020-02-12, WAL212,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 17:27 EST,01h57m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5633,2020-02-12, WAL213,"Miami, FL(MIA/KMIA)",,,,MD83 (N808WA),Landed,,,World Atlantic,,,,"Miami, FL",MIA,KMIA
5634,2020-02-12, WAL211,"Miami, FL(MIA/KMIA)",09:30 EST,Punta Cana(PUJ/MDPC),,MD83 ,Landed,01h52m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5635,2020-02-12, WAL201,"Miami, FL(MIA/KMIA)",09:00 EST,Punta Cana(PUJ/MDPC),,MD83 (N805WA),Landed,01h56m,,World Atlantic,Punta Cana,PUJ,MDPC,"Miami, FL",MIA,KMIA
5636,2020-02-11, WAL408,Guatemala City(GUA/MGGT),,"Miami, FL(MIA/KMIA)",,MD83 (N804WA),Landed,02h14m,,World Atlantic,"Miami, FL",MIA,KMIA,Guatemala City,GUA,MGGT
5637,2020-02-11, WAL7O8,Guatemala City(GUA/MGGT),,"San Antonio, TX(SAT/KSAT)",,MD83 ,Landed,02h23m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5638,2020-02-11, WAL708,Guatemala City(GUA/MGGT),,"San Antonio, TX(SAT/KSAT)",,MD83 (N807TR),Landed 13:53 CST,02h18m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
5639,2020-02-11, WAL408,"Miami, FL(MIA/KMIA)",10:35 EST,Guatemala City(GUA/MGGT),,MD83 (N804WA),Landed,04h20m,,World Atlantic,Guatemala City,GUA,MGGT,"Miami, FL",MIA,KMIA
5640,2020-02-11, WAL708,"Brownsville, TX(BRO/KBRO)",07:35 CST,Guatemala City(GUA/MGGT),,MD83 ,Landed,02h06m,,World Atlantic,Guatemala City,GUA,MGGT,"Brownsville, TX",BRO,KBRO
5641,2020-02-11, WAL408,"Columbus, GA(CSG/KCSG)",08:05 EST,"Miami, FL(MIA/KMIA)",,MD83 (N804WA),Landed 09:15 EST,01h14m,,World Atlantic,"Miami, FL",MIA,KMIA,"Columbus, GA",CSG,KCSG
5642,2020-02-11, WAL9807,"San Antonio, TX(SAT/KSAT)",,,,MD83 (N807TR),Landed,,,World Atlantic,,,,"San Antonio, TX",SAT,KSAT
5643,2020-02-11, WAL708,"San Antonio, TX(SAT/KSAT)",05:25 CST,"Brownsville, TX(BRO/KBRO)",,MD83 ,Landed,00h46m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
5644,2020-02-11, WAL408,"Miami, FL(MIA/KMIA)",05:25 EST,"Columbus, GA(CSG/KCSG)",,MD83 (N804WA),Landed,01h26m,,World Atlantic,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
5645,2020-02-10, WAL202,Punta Cana(PUJ/MDPC),,"Miami, FL(MIA/KMIA)",,MD83 (N805WA),Landed 22:40 EST,02h08m,,World Atlantic,"Miami, FL",MIA,KMIA,Punta Cana,PUJ,MDPC
5646,2020-02-10, WAL212,Santo Domingo(SDQ/MDSD),,"Miami, FL(MIA/KMIA)",,MD83 ,Landed,02h03m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5647,2020-02-10, WAL213,Santo Domingo(SDQ/MDSD),,"Miami, FL(MIA/KMIA)",,MD83 (N808WA),Landed 21:15 EST,02h01m,,World Atlantic,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
5648,2020-02-10, WAL408,La Mesa(SAP/MHLM),,"Miami, FL(MIA/KMIA)",,MD83 (N804WA),Landed,01h54m,,World Atlantic,"Miami, FL",MIA,KMIA,La Mesa,SAP,MHLM
5649,2020-02-10, WAL708,"Brownsville, TX(BRO/KBRO)",14:40 CST,"San Antonio, TX(SAT/KSAT)",,MD83 ,Landed,,,World Atlantic,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
5650,2020-02-10, WAL211,"Miami, FL(MIA/KMIA)",14:00 EST,Santo Domingo(SDQ/MDSD),,MD83 ,Landed,01h43m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5651,2020-02-10, WAL212,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,MD83 (N808WA),Landed 16:40 AST,01h38m,,World Atlantic,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
5652,2020-02-10, WAL708,"Columbus, GA(CSG/KCSG)",12:15 EST,"Brownsville, TX(BRO/KBRO)",,MD83 ,Landed,02h15m,,World Atlantic,"Brownsville, TX",BRO,KBRO,"Columbus, GA",CSG,KCSG
5653,2020-02-10, WAL408,"Houston, TX(IAH/KIAH)",11:10 CST,La Mesa(SAP/MHLM),,MD83 (N804WA),Landed,02h16m,,World Atlantic,La Mesa,SAP,MHLM,"Houston, TX",IAH,KIAH
5654,2020-02-10, WAL608,Guatemala City(GUA/MGGT),11:00 CST,"San Antonio, TX(SAT/KSAT)",,MD83 (N806WA),Landed 13:01 CST,02h37m,,World Atlantic,"San Antonio, TX",SAT,KSAT,Guatemala City,GUA,MGGT
